path,id,Annotation
Romanticism/gustave-dore_idylls-of-the-king-15.jpg,70983,1
Cubism/albert-gleizes_landscape-with-chimneys-1913.jpg,13674,2
Pop_Art/billy-apple_the-presidential-suite-to-a-future-historian-1964.jpg,48079,0
Pop_Art/hiro-yamagata_tour-de-france-1983.jpg,48434,2
Impressionism/john-singer-sargent_artist-in-the-simplon.jpg,34033,0
Impressionism/camille-pissarro_the-snack-child-and-young-peasant-at-rest-1882.jpg,28457,0
Fauvism/jean-metzinger_nu-nude-1906.jpg,24464,0
New_Realism/william-james-glackens_the-drive-central-park-1905.jpg,44672,0
Naive_Art_Primitivism/tarsila-do-amaral_cityscape.jpg,44252,1
Realism/vincent-van-gogh_girl-sitting-knitting-1882(1).jpg,65236,0
Northern_Renaissance/bernhard-strigel_hans-caspar-von-laubberg.jpg,45609,0
Romanticism/gustave-dore_satan-in-paradise.jpg,71090,1
Realism/ilya-repin_in-the-hut-1878.jpg,58917,0
Post_Impressionism/le-pho_the-three-bathers-1938.jpg,51723,0
Color_Field_Painting/pedro-calapez_paisagem-mayor-2009.jpg,12829,2
Art_Nouveau_Modern/wilhelm-kotarbinski_ibises-feeding.jpg,7171,0
Romanticism/taras-shevchenko_at-the-pub-1856.jpg,74624,0
Baroque/peter-paul-rubens_adoration-of-the-shepherds-1622.jpg,10233,0
Expressionism/august-macke_landscape-on-the-teggernsee-with-a-reading-man.jpg,17933,1
Expressionism/martiros-saryan_in-front-of-the-mirror-lusik-1939.jpg,21534,0
Impressionism/stefan-luchian_at-nami-wood-cutter.jpg,38158,0
Impressionism/piet-mondrian_lily.jpg,37742,2
Expressionism/pablo-picasso_two-nude-women-1906.jpg,22467,0
Cubism/georges-braque_the-studio-viii-1954.jpg,14274,2
Baroque/jacob-jordaens_portrait-of-an-old-man.jpg,9671,0
Impressionism/adam-baltatu_summer-landscape-1.jpg,26366,1
Mannerism_Late_Renaissance/jacopo-pontormo_volta-1515-2.jpg,39908,2
Naive_Art_Primitivism/tarsila-do-amaral_id-lio.jpg,44257,1
Cubism/olexandr-archipenko_female-nude-frauenakt.jpg,15122,0
Symbolism/gustave-moreau_the-education-of-achilles.jpg,76312,1
Mannerism_Late_Renaissance/hans-von-aachen_the-three-graces-1604.jpg,39806,2
Pop_Art/andy-warhol_flowers-2.jpg,47897,2
Symbolism/odilon-redon_the-child-in-a-sphere-of-light.jpg,79492,0
Ukiyo_e/utagawa-kuniyoshi_the-female-demond-1.jpg,81283,0
Pop_Art/andy-warhol_self-portrait-1.jpg,47992,0
Impressionism/auguste-rodin_camille-claudel.jpg,27377,0
Romanticism/francisco-goya_the-last-communion-of-st-joseph-calasanz-1819.jpg,70260,0
Impressionism/childe-hassam_cab-station-rue-bonaparte.jpg,28648,2
Impressionism/gustave-caillebotte_boat-at-anchor-on-the-seine.jpg,32449,2
Romanticism/dante-gabriel-rossetti_the-lady-of-pity-la-donna-della-finestra-1870.jpg,69345,0
Minimalism/helio-oiticica_b11-box-b-lide-09-1964.jpg,41168,2
Post_Impressionism/ilya-mashkov_still-life-1.jpg,51301,2
Baroque/bartolome-esteban-murillo_saint-francis-of-assisi-receiving-the-stigmata.jpg,8037,2
Color_Field_Painting/dan-christensen_yellow-bumper-1970.jpg,11886,2
Color_Field_Painting/helen-frankenthaler_earliness-1975.jpg,12207,2
Post_Impressionism/ilya-mashkov_still-life-3.jpg,51307,2
Post_Impressionism/grace-cossington-smith_figure-through-flowers-1935.jpg,50435,0
Realism/vasily-polenov_at-the-foot-of-mount-hermon-1882.jpg,64248,1
Symbolism/nicholas-roerich_wisdom-of-manu-1916.jpg,79179,1
Abstract_Expressionism/sam-francis_untitled-1990-7.jpg,2364,2
Expressionism/amedeo-modigliani_hanka-zborowska-1919.jpg,17496,0
Art_Nouveau_Modern/sergey-solomko_costume-designs-2.jpg,6933,0
Fauvism/viorel-marginean_unknown-title-14.jpg,24881,2
Impressionism/edouard-manet_autumn-study-of-mery-laurent-1882.jpg,31200,0
Realism/mykola-yaroshenko_girl-student-1883.jpg,62296,0
High_Renaissance/giovanni-bellini_the-feast-of-the-gods-1514.jpg,25281,0
Baroque/gabriel-metsu_woman-playing-a-viola-de-gamba.jpg,9134,0
Impressionism/konstantin-korovin_trading-pier-in-the-capital-city-sketch-of-set-for-c-pugni-s-ballet-1912.jpg,34712,2
Impressionism/pierre-auguste-renoir_roses-in-a-vase-1914.jpg,37154,2
Color_Field_Painting/charles-hinman_intersection-1965.jpg,11815,2
Naive_Art_Primitivism/maria-primachenko_spectacle-cossack-beyond-the-danube-1936.jpg,43727,2
Ukiyo_e/utagawa-kunisada-ii_prince-genji.jpg,80968,0
Rococo/vladimir-borovikovsky_portrait-of-grand-duchess-alexandra.jpg,68358,0
Minimalism/park-seo-bo_ecriture-no-060805.jpg,41515,2
Post_Impressionism/pyotr-konchalovsky_girl-from-arles-1908.jpg,53784,0
Realism/gustave-courbet_study-for-les-demoiselles-des-bords-de-la-seine-1856.jpg,58331,0
Mannerism_Late_Renaissance/paolo-veronese_annunciation.jpg,40006,2
Impressionism/paul-cezanne_bathers.jpg,35932,1
Naive_Art_Primitivism/david-burliuk_a-hearty-supper(1).jpg,42128,0
Post_Impressionism/stefan-luchian_green-coat.jpg,54299,0
Baroque/alexey-zubov_the-wedding-feast-of-peter-i-and-catherine-in-the-winter-palace-of-peter-i-in-st-petersburg-on-1712.jpg,7633,2
Impressionism/theo-van-rysselberghe_seated-nude-1905.jpg,38376,0
Realism/isaac-levitan_spring-in-crimea-1900.jpg,59707,1
Minimalism/robert-ryman_manual.jpg,41741,2
Expressionism/lynd-ward_not-detected-272482.jpg,21021,2
Realism/isaac-levitan_cloudy-day-1895.jpg,59487,1
Rococo/thomas-gainsborough_mountainous-landscape-with-cart-and-figures.jpg,68186,1
Art_Nouveau_Modern/boris-kustodiev_portrait-of-o-i-szymanowskaya-1920.jpg,3671,0
Color_Field_Painting/mark-rothko_red-on-maroon.jpg,12553,2
Impressionism/dimitrie-paciurea_chimera.jpg,30560,0
Impressionism/alfred-sisley_loing-dam-at-saint-mammes-1885.jpg,26583,1
Romanticism/ivan-aivazovsky_kerch-1839.jpg,71651,2
Northern_Renaissance/rogier-van-der-weyden_saint-ivo-1450.jpg,47217,0
Rococo/jean-baptiste-oudry_a-hare-and-a-leg-of-lamb-1742.jpg,67388,0
Impressionism/pierre-auguste-renoir_young-woman-in-white-reading.jpg,37699,0
Romanticism/jan-matejko_still-life.jpg,72281,2
Post_Impressionism/vincent-van-gogh_almond-tree-in-blossom-1888(1).jpg,54586,1
Cubism/paul-cezanne_jourdan-s-cottage-1906-1.jpg,15448,2
Baroque/annibale-carracci_butcher-s-shop.jpg,7671,0
Impressionism/pierre-auguste-renoir_landscape-after-corot-1898.jpg,36811,1
Realism/winslow-homer_blackboard.jpg,66307,0
Baroque/gerrit-dou_still-life-with-a-boy-blowing-soap-bubbles-1636.jpg,9228,0
Realism/ilya-repin_portrait-of-l-n-yakovleva-1888.jpg,59062,0
Expressionism/august-macke_dealer-with-jugs.jpg,17918,0
Impressionism/egon-schiele_portrait-of-leopold-czihaczek-standing-1907.jpg,31325,0
Northern_Renaissance/lucas-cranach-the-elder_cranach-the-garden-of-gethsemane.jpg,46699,2
Minimalism/martin-barre_75-76-d-157x145-1976.jpg,41486,2
Realism/henri-fantin-latour_larkspur-1887.jpg,58556,2
Realism/vincent-van-gogh_stooping-woman-in-landscape-1883.jpg,65739,1
Impressionism/nikolay-bogdanov-belsky_on-a-visit.jpg,35761,0
Impressionism/giovanni-fattori_self-portrait-1854.jpg,32325,0
Contemporary_Realism/eric-fischl_truman-capote-in-hollywod.jpg,13258,0
Expressionism/jack-bush_french-farm-house-montreal-1930.jpg,20226,2
Art_Nouveau_Modern/wilhelm-kotarbinski_delirium.jpg,7149,0
Realism/henri-fantin-latour_duchess-de-fitz-james-1867.jpg,58517,0
Impressionism/childe-hassam_norman-s-woe-gloucester-massachusetts.jpg,28876,1
Post_Impressionism/henri-matisse_nude-3.jpg,51178,0
High_Renaissance/titian_portrait-d-isabella-d-este-1536.jpg,26168,0
Realism/thomas-eakins_gears.jpg,63678,2
Romanticism/christen-kobke_gateway-in-the-via-sepulcralis-in-pompeii-1846.jpg,69090,2
Impressionism/edgar-degas_dancer-arranging-her-hair.jpg,30680,0
Art_Nouveau_Modern/boris-kustodiev_the-priest-1920.jpg,3728,0
Realism/james-tissot_portrait-of-mlle-l-l-young-lady-in-a-red-jacket-1864.jpg,60733,0
Realism/vincent-van-gogh_old-man-reading-1882.jpg,65416,0
Symbolism/arnold-bã¶cklin_centaur-and-nymph.jpg,75622,2
Post_Impressionism/pablo-picasso_the-fortune-1901.jpg,52842,0
Pointillism/henri-martin_the-church-of-dalbade-in-toulouse.jpg,47531,1
Post_Impressionism/nicolae-tonitza_ecaterina-tonitza.jpg,52688,0
Impressionism/eugene-boudin_princess-pauline-metternich-on-the-beach.jpg,31659,0
Color_Field_Painting/dan-christensen_mo-blues-1991.jpg,11877,2
Expressionism/henri-matisse_figure-in-scutari-carpet-1922(1).jpg,19808,0
Baroque/le-nain-brothers_rest-of-the-holy-family.jpg,10121,2
Impressionism/paul-cezanne_the-orchard-1877.jpg,36010,1
Expressionism/james-ensor_the-drunkards-1883.jpg,20263,0
Impressionism/claude-monet_storm-off-the-coast-of-belle-ile-1886.jpg,29783,2
Impressionism/berthe-morisot_young-woman-in-a-blue-blouse-1.jpg,27730,0
Expressionism/albert-bloch_reclining-figure.jpg,17355,0
Color_Field_Painting/helen-frankenthaler_living-edge-1973.jpg,12216,2
Expressionism/corneliu-baba_portrait(1).jpg,18379,0
Fauvism/maurice-de-vlaminck_at-the-bar.jpg,24627,0
Expressionism/salvador-dali_don-salvador-and-ana-maria-dali.jpg,23070,0
Mannerism_Late_Renaissance/titian_philip-ii-offering-don-fernando-to-victory.jpg,40563,0
Romanticism/konstantin-makovsky_presser-1.jpg,73530,0
Post_Impressionism/edouard-cortes_rue-de-la-paix.jpg,50047,2
Art_Nouveau_Modern/kay-nielsen_the-wolf-is-waiting.jpg,5242,0
Post_Impressionism/gustave-loiseau_houses-in-normandy-1913.jpg,50575,1
Symbolism/pierre-puvis-de-chavannes_the-poor-fisherman-1.jpg,79666,0
Post_Impressionism/jacoba-van-heemskerck_in-the-garden-1909.jpg,51513,1
Impressionism/santiago-rusinol_moulin-de-la-galette-1891.jpg,38099,2
Impressionism/guy-rose_17-mile-drive-1918.jpg,32643,1
Symbolism/mikalojus-ciurlionis_scherzo-sonata-of-the-spring-1907.jpg,77642,2
Impressionism/willard-metcalf_the-white-veil-1909.jpg,38821,1
Realism/pyotr-konchalovsky_katya-on-the-lap-a-nurse-1932.jpg,63057,0
Northern_Renaissance/bernhard-strigel_sacrifice-of-isaac-and-transfiguration.jpg,45626,2
Post_Impressionism/kazimir-malevich_portrait-of-woman-in-yellow-hat-1930.jpg,51618,0
Realism/ivan-shishkin_forest-landscape-1879.jpg,60139,1
Abstract_Expressionism/wu-guanzhong_fishes-1986.jpg,2763,2
Pop_Art/aldo-mondino_qui-c-est-moi-chocolate-mosaic-1999.jpg,47779,2
Fauvism/georges-braque_the-house-behind-the-trees-1906.jpg,24277,1
Post_Impressionism/gustave-loiseau_sailboats-near-the-cliffs-at-yport-1924.jpg,50660,1
Cubism/ernst-ludwig-kirchner_two-seated-woman-and-a-striding-man.jpg,14010,0
Romanticism/ivan-aivazovsky_ox-train-on-the-sea-shore-1860.jpg,71736,1
Romanticism/francisco-goya_dona-narcisa-baranana-de-goicoechea.jpg,70051,0
Romanticism/konstantin-makovsky_portrait-of-children-stasovy.jpg,73470,0
Pop_Art/andy-warhol_moon-explorer.jpg,47965,0
Realism/ilya-repin_ada-girl-1882.jpg,58829,0
Impressionism/paul-cezanne_l-estaque-view-through-the-trees-1879.jpg,35952,1
Impressionism/alfred-sisley_the-route-to-mantes-1874.jpg,26799,1
Realism/pyotr-konchalovsky_anemone-1930.jpg,62977,2
Art_Nouveau_Modern/jacek-malczewski_the-tribute-money-triptych-left.jpg,5121,0
Impressionism/guy-rose_the-distant-town-1910.jpg,32741,1
Impressionism/edouard-manet_the-rest-portrait-of-berthe-morisot-1870.jpg,31285,0
Impressionism/william-merritt-chase_portrait-of-fra-dana.jpg,39047,0
Post_Impressionism/david-burliuk_at-the-park.jpg,49751,2
Symbolism/fernand-khnopff_st-phane-mallarm-s-poetry-listening-to-flowers-1895.jpg,75967,0
Post_Impressionism/vincent-van-gogh_cottages-with-a-woman-working-in-the-foreground-1890(1).jpg,54653,1
Pointillism/jean-metzinger_paysage-1904.jpg,47556,1
Realism/pyotr-konchalovsky_still-life-bananas-1942.jpg,63160,2
Color_Field_Painting/aki-kuroda_night-2011.jpg,11588,2
Impressionism/mary-cassatt_mother-sara-and-the-baby.jpg,35121,0
Northern_Renaissance/rogier-van-der-weyden_various-altarpieces-1440.jpg,47236,2
Realism/gustave-courbet_le-chateau-de-thoraise-1865.jpg,58251,1
Abstract_Expressionism/aki-kuroda_conti-nuit-1979.jpg,37,2
Romanticism/ford-madox-brown_the-establishment-of-the-flemish-weavers-in-manchester-in-1363-1888.jpg,69890,0
Art_Nouveau_Modern/kay-nielsen_on-the-way-to-the-dance.jpg,5223,0
Fauvism/pyotr-konchalovsky_self-portrait-1912.jpg,24786,0
Realism/john-singer-sargent_portrait-of-mademoiselle-suzanne-poirson-1884.jpg,61534,0
Post_Impressionism/ilya-mashkov_portrait-of-the-artist-s-wife-maria-ivanovna-mashkova-1923.jpg,51294,0
Color_Field_Painting/leon-berkowitz_dark-light-rose-gold-1978.jpg,12435,2
Pop_Art/patrick-procktor_sick-child-1984.jpg,48761,0
Post_Impressionism/vincent-van-gogh_vincent-s-house-1888.jpg,55477,2
Impressionism/maxime-maufra_flood-1889.jpg,35499,1
Art_Nouveau_Modern/wilhelm-kotarbinski_evening-silence.jpg,7158,0
Cubism/alfred-manessier_les-p-lerins-d-emmaus-1944.jpg,13708,0
Art_Nouveau_Modern/max-slevogt_title-page.jpg,5626,2
Baroque/agostino-carracci_self-portrait-of-agostino-carracci.jpg,7575,0
Realism/isaac-levitan_self-portrait.jpg,59696,0
Romanticism/lev-lagorio_transportation-of-ice-1849.jpg,73628,1
Art_Nouveau_Modern/aubrey-beardsley_raphael-sanzio.jpg,3466,0
Impressionism/alfred-sisley_footbridge-over-the-railroad-at-sevres.jpg,26539,1
Color_Field_Painting/anne-appleby_winter-honeysuckle-2012.jpg,11671,2
Realism/vasily-surikov_portrait-of-mother-1894.jpg,64616,0
Art_Nouveau_Modern/mikhail-vrubel_fist-fighter-costume-design-for-the-opera-the-enchantress-1900.jpg,5672,0
Expressionism/salvador-dali_roger-freeing-angelica-st-george-and-the-damsel.jpg,23136,2
Expressionism/oskar-kokoschka_not_detected_235846.jpg,22094,0
Northern_Renaissance/jean-fouquet_theodoric-victory-over-the-danes-1460.jpg,46573,2
Realism/vincent-van-gogh_peasant-woman-stooping-to-the-left.jpg,65562,0
Minimalism/robert-mangold_untitled-from-skowhegan-suite-1992.jpg,41714,2
Realism/edouard-manet_portrait-of-monsieur-tillet.jpg,57566,0
Impressionism/paul-cezanne_afternoon-in-naples.jpg,35922,0
Pop_Art/gerard-fromanger_drapeau-fran-aise-le-rouge-1968.jpg,48305,2
Romanticism/david-wilkie_not-detected-277183.jpg,69383,0
Expressionism/martiros-saryan_fantastic-landscape-settlement-in-the-mountains-1972.jpg,21484,1
Naive_Art_Primitivism/mstislav-dobuzhinsky_the-spring-in-kaunas-1923.jpg,43844,1
Realism/pierre-auguste-renoir_two-figures-in-a-landscape-1866.jpg,62961,1
Romanticism/konstantin-makovsky_by-the-toilet.jpg,73342,0
Realism/fyodor-vasilyev_village.jpg,57956,1
Realism/johan-hendrik-weissenbruch_a-farmhouse-in-a-polder.jpg,61007,1
Baroque/le-nain-brothers_birth-of-the-virgin.jpg,10105,2
Color_Field_Painting/john-hoyland_april-1961-1961.jpg,12353,2
Impressionism/childe-hassam_pomona.jpg,28917,0
Baroque/rembrandt_the-adoration-of-the-shepherds-fragment-1646.jpg,11273,2
Color_Field_Painting/mark-rothko_no-46(1).jpg,12527,2
Art_Nouveau_Modern/anna-ostroumova-lebedeva_pine-tree-1902.jpg,3289,1
Realism/aleksey-savrasov_spring-day.jpg,55883,1
Impressionism/alfred-sisley_the-loing-at-moret-1886.jpg,26760,1
Art_Nouveau_Modern/aubrey-beardsley_self-portait-1.jpg,3473,0
Early_Renaissance/sandro-botticelli_madonna-in-glory-with-seraphim-1470(1).jpg,17191,2
Cubism/pablo-picasso_the-table-1919.jpg,15396,2
Synthetic_Cubism/juan-gris_fruit-dish-glass-and-lemon-still-life-with-nerwspape.jpg,80136,2
Symbolism/nicholas-roerich_himalayas-1943-1.jpg,78285,1
Romanticism/william-turner_fort-vimieux.jpg,75356,2
Impressionism/edgar-degas_ballet-scene-from-robert-la-diable-1872.jpg,30632,0
Northern_Renaissance/albrecht-durer_agony-in-the-garden-1508.jpg,44797,2
Realism/martiros-saryan_village-at-the-foot-of-the-mountain-1937.jpg,62110,1
Expressionism/rafael-zabaleta_bathers-on-the-beach-in-santander-1955.jpg,22879,0
Rococo/joshua-reynolds_mrs-peter-beckford-1782.jpg,67747,0
Post_Impressionism/paul-cezanne_nude-female-with-attendants-1880.jpg,53060,0
Early_Renaissance/paolo-uccello_miracle-of-the-desecrated-host.jpg,16953,0
Naive_Art_Primitivism/henri-rousseau_portrait-du-pere-del-artiste.jpg,42711,0
Expressionism/stanley-pinker_sleeping-dog.jpg,23327,0
Impressionism/childe-hassam_the-altar-and-the-shrine.jpg,29010,2
Northern_Renaissance/lucas-cranach-the-elder_the-martyrdom-of-st-catherine-1506.jpg,46855,0
Realism/boris-kustodiev_joining-kazan-to-russia-allegory-1913.jpg,56440,2
Realism/pyotr-konchalovsky_dobroye-the-bridge-1931.jpg,63029,1
Impressionism/nikolay-bogdanov-belsky_children.jpg,35718,0
Symbolism/nicholas-roerich_mountain-lake-1917.jpg,78692,1
Art_Nouveau_Modern/aubrey-beardsley_how-four-queens-found-launcelot-sleeping.jpg,3390,2
Post_Impressionism/pierre-bonnard_children-and-kid.jpg,53519,1
Impressionism/edgar-degas_at-the-races-1872.jpg,30615,0
Impressionism/claude-monet_etretat-sunset.jpg,29311,2
Minimalism/jean-degottex_dia-noir-v-1979.jpg,41217,2
Expressionism/m.c.-escher_flower.jpg,21131,2
Impressionism/konstantin-korovin_milan-1888.jpg,34578,2
Impressionism/auguste-rodin_bellona.jpg,27368,0
Impressionism/giovanni-fattori_strasse-am-ufer-des-meeres-1895.jpg,32329,1
Pop_Art/roy-lichtenstein_magnifying-glass-1963(1).jpg,49073,2
Post_Impressionism/vincent-van-gogh_the-banks-of-the-seine-with-boats-1887.jpg,55279,1
Impressionism/claude-monet_open-sea.jpg,29557,1
Realism/klavdy-lebedev_russian-knyaz-igor-exacts-tribute-from-the-drevlyans-in-945.jpg,61733,0
Northern_Renaissance/jean-fouquet_coronation-of-louis-the-pious-1460.jpg,46496,2
Expressionism/ernst-ludwig-kirchner_brandenburg-gate-in-berlin.jpg,18958,2
Realism/henri-fantin-latour_roses-1871.jpg,58596,2
Symbolism/arnold-bã¶cklin_lament-of-the-shepherd-1866.jpg,75640,0
Romanticism/alexander-orlowski_peasant-in-a-cart-1812.jpg,68636,0
Post_Impressionism/paul-cezanne_old-woman-with-a-rosary-1896.jpg,53062,0
Impressionism/eugene-boudin_leaving-mass-at-plougastel.jpg,31616,2
Pop_Art/richard-hamilton_four-self-portraits-05-3-81-1990.jpg,48918,0
Impressionism/octav-bancila_portretul-de-evreu.jpg,35865,0
Ukiyo_e/katsushika-hokusai_umegawa-in-sagami-province.jpg,80637,1
Romanticism/jan-matejko_john-ii-casimir.jpg,72200,0
Symbolism/nicholas-roerich_castles-of-king-gesar.jpg,78094,1
Naive_Art_Primitivism/maria-primachenko_a-cow-like-that-gives-5-000-liters-a-day-1978.jpg,43655,0
Romanticism/gustave-dore_idylls-of-the-king-17.jpg,70985,2
Pointillism/georges-lemmen_self-portrait-1890.jpg,47312,0
Post_Impressionism/karl-schrag_evening-fragrance-of-gardens.jpg,51578,2
Realism/nikolay-bogdanov-belsky_snow-in-the-morning.jpg,62677,1
Expressionism/vasile-kazar_illustration-for-catul-s-poems-1969.jpg,23545,0
Impressionism/eugene-boudin_rouen-the-santa-catherine-coast-morning-mist-1895.jpg,31673,1
Northern_Renaissance/martin-schongauer_a-foolish-virgin.jpg,46948,0
Realism/jean-francois-millet_priory-at-vauville-normandy.jpg,60937,1
Art_Nouveau_Modern/edmund-dulac_psyche-and-cerberus.jpg,3943,0
Realism/vincent-van-gogh_peasant-with-sickle-seen-from-the-back-1885-5.jpg,65495,0
Romanticism/john-william-waterhouse_the-soul-of-the-rose-1908.jpg,72925,0
Art_Nouveau_Modern/pablo-picasso_scene-design-for-pulcinella-1920.jpg,6317,2
Cubism/pablo-picasso_musicians-with-masks-1921-1.jpg,15320,0
Baroque/joseph-wright_portrait-of-mrs-catherine-swindell-1772.jpg,10005,0
New_Realism/john-french-sloan_gray-day-jersey-coast-1911.jpg,44570,2
Impressionism/petre-abrudan_andscape-from-baia-mare-with-buffalos.jpg,36287,1
Romanticism/orest-kiprensky_portrait-of-dmitry-nikolaevich-filosofov-1826.jpg,73917,0
Abstract_Expressionism/paul-jenkins_not_detected_235690.jpg,1717,2
Impressionism/antoine-blanchard_boulevard-des-capucines-et-madeleine.jpg,26980,2
Realism/helene-schjerfbeck_a-boy-feeding-his-younger-sister-1881.jpg,58445,0
Pointillism/henri-martin_terrace-in-marquayrol.jpg,47526,1
Color_Field_Painting/theodoros-stamos_infinity-field-lefkada-series-1980-1(1).jpg,13116,2
Impressionism/julian-alden-weir_green-hills-and-farmland.jpg,34345,1
Rococo/allan-ramsay_portrait-of-william-colyear-viscount-milsington.jpg,66460,0
Expressionism/george-mavroides_on-a-couch.jpg,19577,0
Naive_Art_Primitivism/marc-chagall_two-banks-1980.jpg,43621,0
Realism/aleksey-savrasov_early-spring-3.jpg,55773,1
Realism/pyotr-konchalovsky_lilacs-by-the-window.jpg,63076,2
Post_Impressionism/pablo-picasso_toilette-1906-1.jpg,52851,0
Baroque/rembrandt_st-jerome-kneeling-1630.jpg,11249,2
Ukiyo_e/keisai-eisen_omiya-pl-5-from-a-facsimile-edition-of-sixty-nine-stations-of-the-kiso-highway(1).jpg,80715,1
Ukiyo_e/katsushika-hokusai_head-of-an-old-man.jpg,80478,0
Cubism/joan-miro_the-carbide-lamp-1923.jpg,14526,2
Art_Nouveau_Modern/edmund-dulac_the-angel-of-the-drink-of-darkness-the-rubaiyat-of-omar-khayyam.jpg,3950,0
Expressionism/esteban-vicente_still-life-with-le-crapouillot-1925.jpg,19301,2
Realism/henri-fantin-latour_bouquet-of-roses-and-other-flowers-1889.jpg,58491,2
Rococo/william-hogarth_the-sleeping-church-1729.jpg,68492,0
Realism/vincent-van-gogh_portrait-of-a-woman-head-of-a-peasant-woman-with-bonnet.jpg,65600,0
Minimalism/john-mccracken_untitled-1985.jpg,41324,2
Post_Impressionism/pyotr-konchalovsky_self-portrait-with-a-razor-1926.jpg,53945,0
Impressionism/joaquã­n-sorolla_italian-street.jpg,33508,2
Post_Impressionism/henri-de-toulouse-lautrec_seated-woman-in-the-garden-of-mr-forest-justine-dieuhl-1890.jpg,50945,0
Northern_Renaissance/albrecht-durer_the-penance-of-st-john-chrysostom-1496.jpg,45518,2
Symbolism/kuzma-petrov-vodkin_morning-1917.jpg,77260,0
Impressionism/childe-hassam_newfields-new-hampshire.jpg,28871,1
Romanticism/francesco-hayez_portrait-of-countess-luigia-douglas-scotti-d-adda-1830.jpg,69942,0
Symbolism/william-blake_nebuchadnezzar-1795.jpg,79988,0
Post_Impressionism/maurice-prendergast_bathers-3.jpg,51942,1
Expressionism/ion-tuculescu_relations-in-orange.jpg,20134,2
Impressionism/childe-hassam_mountain-home-idaho.jpg,28852,1
Impressionism/edmund-charles-tarbell_amethyst.jpg,31170,0
Impressionism/kazimir-malevich_head-of-the-boy-in-a-hat.jpg,34429,0
Romanticism/orest-kiprensky_portrait-of-ivan-dmitrevsky-1814.jpg,73943,0
Post_Impressionism/ferdinand-hodler_a-view-of-lake-brienz-from-bodeli.jpg,50247,1
Ukiyo_e/katsushika-hokusai_fujiwara-no-ason-michinobu.jpg,80472,1
Impressionism/asgrimur-jonsson_scene-from-flj-tsdalsh-ra-in-east-iceland-1951.jpg,27345,1
Post_Impressionism/david-burliuk_landscape-2.jpg,49796,1
Fauvism/henri-matisse_a-bunch-of-flowers-1907(1).jpg,24289,2
Impressionism/pierre-auguste-renoir_madame-henriot.jpg,36889,0
Realism/ivan-shishkin_bench-at-the-mall-1872.jpg,60006,1
Pointillism/theo-van-rysselberghe_east-wind-1904.jpg,47683,1
Expressionism/egon-schiele_hindering-the-artist-is-a-crime-it-is-murdering-life-in-the-bud-1912.jpg,18708,0
Northern_Renaissance/hans-baldung_portrait-of-a-lady-1530.jpg,45786,0
Naive_Art_Primitivism/marc-chagall_the-message-of-ulysse-1.jpg,43563,2
Impressionism/mary-cassatt_young-girls-1897.jpg,35257,0
Art_Nouveau_Modern/anna-ostroumova-lebedeva_moonlit-night-landscape-1923.jpg,3276,1
Contemporary_Realism/jamie-wyeth_new-shoot-1973.jpg,13361,1
Post_Impressionism/paul-cezanne_still-life-pitcher-and-fruit-1894.jpg,53131,2
Post_Impressionism/paul-cezanne_the-aqueduct-and-lock.jpg,53174,1
Art_Nouveau_Modern/nicholas-roerich_forest-1912-1.jpg,5840,1
Expressionism/amedeo-modigliani_girl-with-pigtails-1918.jpg,17494,0
Fauvism/pyotr-konchalovsky_self-portrait-in-gray-1911.jpg,24787,0
Mannerism_Late_Renaissance/giuseppe-arcimboldo_air-1566(1).jpg,39729,2
Realism/camille-corot_civita-castellana-buildings-high-in-the-rocks-la-porta-san-salvatore.jpg,56796,1
Mannerism_Late_Renaissance/tintoretto_the-crucifixion-of-christ-1568.jpg,40462,2
Romanticism/orest-kiprensky_flood-in-st-petersburg-1824.jpg,73828,2
Realism/camille-pissarro_entering-a-village.jpg,57172,1
Realism/vincent-van-gogh_garden-in-the-snow-1885(1).jpg,65224,1
Post_Impressionism/vincent-van-gogh_pink-peach-trees-1888.jpg,54992,1
Impressionism/john-henry-twachtman_fish-sheds-gloucester-massachusetts-1902.jpg,33812,2
Realism/vincent-van-gogh_head-of-a-peasant-woman-with-white-cap-1885-5(1).jpg,65289,0
Expressionism/max-pechstein_village-landscape-1919.jpg,21855,2
Art_Nouveau_Modern/raphael-kirchner_girls-heads-in-a-circle-1901-4.jpg,6512,0
Expressionism/walter-battiss_lotsani-ruins-limpopo.jpg,23644,2
Minimalism/robert-smithson_mirrors-and-shelly-sand-1970.jpg,41775,2
Impressionism/georges-seurat_the-hollow-way-1882.jpg,32169,1
Abstract_Expressionism/helen-frankenthaler_connected-by-joy-1970.jpg,880,2
Pop_Art/burhan-dogancay_la-vie-en-rose-1974.jpg,48105,2
Impressionism/camille-pissarro_red-roofs-corner-of-a-village-winter-1877.jpg,28161,1
Romanticism/gustave-dore_the-ark-is-returned-to-beth-shemesh.jpg,71138,2
Art_Nouveau_Modern/kay-nielsen_the-princess-and-the-pea.jpg,5236,2
Northern_Renaissance/jean-fouquet_coronation-of-louis-viii-and-blanche-of-castile-at-reims-1460.jpg,46499,2
Realism/ilya-repin_demonstration-on-october-17-1905-sketch-1906.jpg,58877,0
Naive_Art_Primitivism/marc-chagall_darkness-and-light-biblical-symbols-1972.jpg,43115,2
Realism/octav-bancila_evrei-de-vorb-n-t-rgu-cucu.jpg,62712,0
Symbolism/konstantin-somov_repose-at-sunset.jpg,77057,0
